video,seconds,subset
df531bf14672657506675fe8c02f9eec.mp4,219.13,training
957a526c058b1411cd982f731e22828b.mp4,231.6,validation
5459ffb823b4c2e93b42ecf5d07bdbba.mp4,174.6,training
c9914fdddaaac76151eb73ce52e0969b.mp4,224.6,training
0de390ab559a145053056a83d6d4f435.mp4,187.6,validation
39d3ef809a2c4bb042cdfa4fba4536f8.mp4,215.87,training
e31af396524ef321f16b62d0172c95f4.mp4,179.13,training
d943eb35c833789ed2fa2565b9ca57f4.mp4,225.67000000000002,validation
fcc22fd6678d7387d3be4a486ba91aa2.mp4,202.6,training
8a3dc4da01ddc7afd839a96aae1ec10b.mp4,190.13,training
43fd1d8d174bece91bdefe0b24e58811.mp4,202.13,validation
fcef41f078a917385d34860348a7f9d2.mp4,206.47,training
8d32eb0f264cb599cfc3aa46b2548f35.mp4,183.33,training
9cf5f29d363c8dd76d93852b20e09d6a.mp4,227.13,validation
c5b912820bbbc02c5e4e8a85ae4c0c23.mp4,231.6,training
df2df178f6b789697aa9a329d57e76a3.mp4,171.53,training
10dbca33d69c0d0e7b60f5a9e75e6cc9.mp4,189.67,validation
553915004956527de06875624f0715b0.mp4,208.07,training
8f8e64b6281e0b194c0150c285400a0d.mp4,232.13,training
bd42128d78afe89e3b347f3d0cfed2af.mp4,230.6,validation
dc9dee6b5710105c111bfac6abb91c6a.mp4,164.13,training
86631a9874a4cbf3518df4b033eacd49.mp4,219.13,training
0ceb856027e44176266f9bacf3255fcb.mp4,188.13,validation
1a72e181e75c4f311f12eed13a37f841.mp4,224.6,training
bce68a2bd4ee1f049c71cd20c8bef6ef.mp4,224.6,training
ec4b27ee88b1c9aab0b28863ad61c252.mp4,167.6,validation
542c1f9cfadfb80311a9f811db25bb8f.mp4,203.87,training
499a4eae594b70cb602fa23c45902ee9.mp4,190.13,training
9aa574312d92fb4e60c85649edcbdf45.mp4,202.13,validation
03d34f8045c7a277d42dcaf120b94131.mp4,210.07,training
b8daa4bc36ed103f23334dd9bec81629.mp4,160.13,training
258a6e7f65f5c4294d1230fa1ad6ca67.mp4,174.6,validation
782aef5929f9a2c115081f648aae6cb8.mp4,164.6,training
59699f682871793050b515fde4fd0e90.mp4,214.6,training
caed6fbd76a3e1ade4620330218e3135.mp4,194.13,validation
1f7c091b116f78717e40d8df3e65865f.mp4,170.6,training
e6fd06f7aec59221d480f36ac01990e0.mp4,166.6,training
9f936be8beaafbb5622abfdeac7c910d.mp4,205.13,validation
d3924af1467540f5ca86e1833769557d.mp4,196.6,training
992a5c94a769ef0b14fac29fc6f780d3.mp4,203.6,training
b381e76b72048eed021fbb5581479805.mp4,219.13,validation
98dcb54857aa98357da1d91b499aa28e.mp4,181.6,training
8679c4acd6552d4259ac74497d838ec8.mp4,219.13,training
e0f7c20459e1fc069856c789fa5cf5fa.mp4,197.67000000000002,validation
2d888723603cc6e727f08318348f3dff.mp4,204.6,training
6f980abc29c78a07098dd9266003f879.mp4,194.53,training
683afbd25fb7a85c5684262fac784203.mp4,215.13,validation
7e50990719d4c389c248309b4125575f.mp4,210.07,training
9225f92f31f7c3ced39f34d0e9e791ba.mp4,164.6,training
9e66ce06f9676d388dd7bd102e0f6657.mp4,196.6,validation
90297e8e599cb0f463f50dc466d2f6ef.mp4,165.13,training
364484a2d03098716a95a755f7025306.mp4,167.6,training
84e683779f89ba0a78f3e19258596e5a.mp4,218.6,validation
d97d8b60bba07f7665455e0e13142f7b.mp4,213.13,training
ea496a5c6c57daf08273c8fa4a2ed7c6.mp4,218.6,training
9670aba7bc5413e735c34cb04168b1ed.mp4,196.6,validation
ee83548cdf00cf612f9c4bee26e19142.mp4,214.6,training
2c1efcace229da0b1469f3f5ef5b9cc4.mp4,215.13,training
b54e74831ee5a6f039afd8c3b299eb48.mp4,214.07,validation
6e4752e48e75dce16ad68cd49b03a797.mp4,181.6,training
b7bb943f2ff10df687d5d903a7f850b0.mp4,166.6,training
38c2559ac845d1049bdae75abd15d67a.mp4,197.4,validation
6bbfe99bc0c5b4d8925e28de3fe43980.mp4,205.13,training
6e7d41f1213f8b38c1b7ca07cbd0e383.mp4,208.67000000000002,training
5a3a815265a753d3398663c9a4a61903.mp4,212.6,validation
85fa15a41f980347c7c07335a95ee4cb.mp4,200.13,training
6fc826966fe5c6c93c1601429342d228.mp4,170.6,training
086b743dfbbbcaf95b1321e11ca7af0c.mp4,214.13,validation
e55d0fcc2b13a3c717a19ff6fedf5f47.mp4,186.13,training
55eb3dd1c60a2c7111d9b8361d16e650.mp4,231.13,training
53a17c6d1e53d597822092cbee1dd16c.mp4,164.6,validation
03c8638ac57ab648645654dc6a92d76a.mp4,196.6,training
0c85472f61fb4ea02e365fdd1830ee87.mp4,160.13,training
9c5f828988057b7ad27d6fa7057d5f97.mp4,201.13,validation
271581bfee8c55b407de6213bfa6709e.mp4,202.67000000000002,training
4a6f39a0b81947ef34d638fa095ab276.mp4,215.2,training
66cb48a8effb9926d8cf8a5485926531.mp4,173.13,validation
77e3e05669eec88f759ea97b6bc9c836.mp4,166.87,training
986a63654bb91b276106f3ee106ea71c.mp4,286.93,training
1d2cc3664d9f21698656487bdb016d84.mp4,210.07,validation
60b1a49b0ac2d38cbbb8be0c0ce0c00d.mp4,224.13,training
7d857e00ab6e056d2f8118604db79943.mp4,218.6,training
efdfdf883c735dbd215232e0e65cd2d0.mp4,218.67000000000002,validation
8f46b56169f730008c7ef5e4930a7861.mp4,200.13,training
3f30355cdc17bec68099b1a4bc72c64a.mp4,215.13,training
4b33a7e6a18d0282acbc86640da28aac.mp4,213.13,validation
61d983bf40db54a31d04773e64b0fa46.mp4,220.13,training
24e974a39a2a420690197c31b54d0b97.mp4,165.13,training
56b90a3a74be6d9f3c7de80741ee4c0c.mp4,160.13,validation
6cdf0c006d40a5639f6db52a5cc2fc47.mp4,206.13,training
0ba787581aee3c2d3bbb17c6bce3050e.mp4,166.13,training
bd249ddcc006762f656e7bb39bd89960.mp4,199.13,validation
a32f1e10f943d94d04c81438623cae91.mp4,172.4,training
a46a4d62da1b54575eba1cfab00c56bf.mp4,173.13,training
3fc915f7bd2388d26a92fa7581420d29.mp4,123.33,validation
5dc2a4265d181aa02616995d5175e620.mp4,210.07,training
8c2f0de1d5c8b258d1bad9963efc0afc.mp4,208.07,training
b962bcdc823d4d605f977b194eb237cd.mp4,206.13,validation
580a4175c2cee71c97cd926fa929f62a.mp4,177.13,training
0029a5ad1268ad4b164234f256ea9fd4.mp4,206.6,training
9867c6b5c71e663674d39109c3fe1992.mp4,204.13,validation
862d16bb49f03857c6dafe848bd535d1.mp4,166.13,training
05e5bfef3cdc6660848cbe2c41351d2a.mp4,186.13,training
e1e40fc4235cdee94818906afa652996.mp4,169.07,validation
29d971c532ca0937c81ca8e22be70190.mp4,161.13,training
7c7ad1c49fc93a7e484b902e6be4512c.mp4,225.13,training
b29b51fe5a0323f605e2d55021166424.mp4,231.13,validation
bb80541ba2bba43ee0d1b06dc1b536a4.mp4,184.67,training
c976154fe42491d682f0cc66460e7383.mp4,220.13,training
feb9724b36884b8d47e1377f0b1a3800.mp4,215.13,validation
62250d440477df9497761ed1526ad4f8.mp4,185.67,training
b37d5d272874628e4354bbb23a2967db.mp4,216.6,training
baa3819c7bfc76208adf50a9e4badbbb.mp4,208.07,validation
b900609eb6b58664691d6e523ade06a4.mp4,132.47,training
88607fb030b2a16b4237e712d3397534.mp4,231.13,training
51446d35a909a3a1cf9c8e664e75d636.mp4,169.07,validation
513be4bac442972568b9d8186a7725b8.mp4,229.13,training
b5ded2818ea7127d1ceab19b53882769.mp4,210.27,training
a320e7d12cc09f86675fd987d042efe6.mp4,160.87,validation
d48279429437dc7f567610d226b128d0.mp4,163.6,training
42a2c86ab37c82788e05475a48c69fe6.mp4,208.07,training
39d98c7545b5e3f8c37523271d2f3a69.mp4,164.6,validation
ea60c657a5827ac574cbd97e47aeba1a.mp4,226.13,training
e3320af4f7dd0649087ba747025feaf4.mp4,177.13,training
87f9e9ca112596c96d6f0adad936f629.mp4,170.13,validation
4db3dff008787cf4a5cecfb0592e1abd.mp4,163.6,training
0b1890162367a676e3be661fa69a8bd7.mp4,199.67000000000002,training
39422a7291cf14f23f77ccab9f53d703.mp4,229.6,validation
87320844ac43887b7f1ddcdcec67bc39.mp4,238.6,training
fd5a24c8e1f1c639aa1b466c17e764e8.mp4,181.13,training
e138e02ffc677780beaf683aa991f8eb.mp4,197.67000000000002,validation
4f1d676988ecb600795587e364c48158.mp4,229.6,training
7b23bf20304ef5fc36352893310dc205.mp4,187.13,training
23abafa41c3deea9d713d6e76fdc5f3e.mp4,187.13,validation
ef5e25f238c4ff20c0c7627434f9ef13.mp4,196.6,training
c3a3a9a8f14db2b5531621c5573e3b45.mp4,161.13,training
5f945405d91c9554940aa9e4c9213a11.mp4,166.13,validation
13992093af4e98cb5ac82589bd03a353.mp4,203.13,training
7937d1ecd9f1b44fe4a88d3ed683b568.mp4,222.8,training
945e05ff18ecd31a7729454bda02a8bd.mp4,229.13,validation
50c5b514dddc11d3bc4fdd2ff6a55159.mp4,191.6,training
3d650e70b37da75f66e0cdfa0b1d1e1e.mp4,223.07,training
9eda86d647927a480748d33b916c95f8.mp4,170.13,validation
cda72ebbe9d55a2db163757fb30f3758.mp4,129.33,training
3060ba240113fbbe98984a65e896d4b9.mp4,212.13,training
8aa2c756b3df1935f6f5c976151c7070.mp4,206.13,validation
bd42e5cf803cc83b91cb88d31138ff40.mp4,203.13,training
1d9342d2a54ee238d832bcbc1155b481.mp4,197.67000000000002,training
886261c2950b8e54ffc6b0d1530c27b8.mp4,200.13,validation
8e20713777d53ae8e8aa9b04b9eda990.mp4,216.13,training
236ae6f33a106bc3f8332cdc473312e3.mp4,181.13,training
4e49b06f977efef5092259e67345b31a.mp4,191.6,validation
4fbdf2bff4f6f38a0d5d289f60aee0ac.mp4,203.6,training
4c150268da80cc18026c3ba78aac1857.mp4,229.13,training
c742d26fe67e6bb110c1cc80e3e891fa.mp4,164.6,validation
3a50f37bdafeb207b20f18829250442b.mp4,166.13,training
38dd550e7657a8ad8521c189e853761b.mp4,191.13,training
ccd38cd4a579a626bbcc4ea4ef90e260.mp4,154.73,validation
04a165a7e74d1d410eeed6dc1260ed58.mp4,161.6,training
6dcb20d474f1bc0d792af116bc6e93db.mp4,229.6,training
39cf9bbd8e93f0e181a8be8d9240fa96.mp4,206.13,validation
09a801e1301b0917e492f31fdf3ad416.mp4,193.6,training
0e0b7e159c846ac7c3afe1a59f13e34d.mp4,210.67000000000002,training
5d9dac90388c20d2291374c9ed72c6a0.mp4,193.13,validation
688ebf84303cf77af9e38d6fbc42ebea.mp4,219.4,training
685927c7e548602f942274d7b05d4083.mp4,212.73,training
aaeab77c99ccebe6e614d0aebec2f4cc.mp4,212.13,validation
9fb38813a23d9ccb731ebf1e9f91c4b6.mp4,225.13,training
5e1af13c552318ad2030316281f39a42.mp4,161.13,training
db45dc598f0b67217ca9a85ae83a7541.mp4,223.07,validation
6ba75bb3d1508194a1b960f2543024cf.mp4,200.13,training
1bebf9a7087c9a6cc8437b159651c94b.mp4,216.13,training
632cc33dad9473eab3fc4a220b4b78aa.mp4,203.6,validation
db1afc2d57b4057ae531eda1bbf63913.mp4,166.13,training
02a59bbab488e1d83a1d08c04cf160f8.mp4,195.07,training
efce3c1605043e916154b56beb6bf5d6.mp4,199.67000000000002,validation
d488e4d554d503bf524a54a155911ac8.mp4,193.6,training
a4021be0a83a72ddb64f47b8c6b96c76.mp4,191.13,training
9078e93371f97e7b9ac12888fdf2814a.mp4,194.6,validation
347656e8879344d74d2a62104922f268.mp4,161.6,training
c272dae3d89dbc4c40ec6ad8ec38ca5f.mp4,186.67,training
23c209a5b6a3a677c123fa30b77ea697.mp4,187.93,validation
3ea97e0a34759b8bd5f0431e84ecbbb1.mp4,180.6,training
7d1f151d641645b8e7b6da964876e829.mp4,197.67000000000002,training
3c96fd257c0dabe7420d977a294ef100.mp4,211.13,validation
5a9453afd92bfed277a11ee5e7f49eff.mp4,212.13,training
e7e031c50392d82cc5200d7657c95476.mp4,193.13,training
98367a3cb18624c89c96f844af3530d8.mp4,161.6,validation
c25054ae795e5cffb50ab84aee354b1f.mp4,231.13,training
ff90522a7ea1d44612869abf74e2a19c.mp4,195.07,training
95512b1fb627eaf468daae26e1d88d04.mp4,161.13,validation
9582447ba04a38b1fb25e7247554e7da.mp4,178.13,training
93fb7d181810c42c9b19610d45bf735e.mp4,227.6,training
88c7f80ded66032c84ecb5a8caf78225.mp4,148.07,validation
446d636e6a8747047c11eaa2b99994d5.mp4,161.13,training
856af7fd3405366ff4e8061066a8dc46.mp4,191.13,training
6572e04d1e628c077e55e0c7aedd01dc.mp4,180.6,validation
69b55701eb0fa2622c06aebbc9c7564f.mp4,194.6,training
3e20994da0a67d02978a55b5ec43948e.mp4,187.6,training
86d2df49e01a41960f183b9ad98c40e4.mp4,194.6,validation
aaf9a990819d8a413f872a81baee6cb6.mp4,213.6,training
efd4404e577c7b58134e8a8cd9882853.mp4,186.67,training
392cb445704b7e047364189146c971cb.mp4,208.07,validation
eb0a6621a2cfd81723dbd62b8c210f07.mp4,188.33,training
a3e4045fb5e7cd307f4457734c174c51.mp4,161.13,training
cc4b6bece1bcb1b6e8e6c3971fd2b0c1.mp4,212.13,validation
e0b04238200f2471ab28caf685dbddca.mp4,194.6,training
7b0ad01e372eadb05a89ba3ce3235fca.mp4,202.6,training
842ce7ab7e334c9d75dffd78fc93026b.mp4,216.53,validation
cf0bf1d7b0f1f77a97f35e7be8a8a9e7.mp4,185.53,training
192c8667f6a2c898111cc38609b52314.mp4,178.13,training
4207e4dfbcff5a0d5aa8f1990cf002a8.mp4,180.6,validation
beb655f36d88b0931adec7219cab01db.mp4,220.13,training
352ff18a4cf68547b7cf100dc5107c64.mp4,162.13,training
a755631775c68d23c3afb533b66c456b.mp4,231.13,validation
ca0149de8d7ede75e81af93ad1681f3f.mp4,223.07,training
4287c55c509a7ea3bbcb8e5b6d144e23.mp4,209.13,training
83241fa388a9649f70105002e6dbf0a0.mp4,225.6,validation
2def263035a81211b0916a37b3c54434.mp4,225.67000000000002,training
94ebff929572e5539855439250cd56ca.mp4,169.53,training
19e1ba78466fbe2b0aab9b328e3d3722.mp4,202.6,validation
971ba47ec8ea1b2969b0039dd58d4409.mp4,169.67000000000002,training
9440f09231926fa249f22bd9f927809b.mp4,180.6,training
c04b1d2a58c2ea775b59986e727a585e.mp4,175.67000000000002,validation
7bfb9e23f49f8f56d95c87b1a921a70b.mp4,191.13,training
7ea4cbfec110091cd489f713e2a48d00.mp4,208.07,training
58dad6bf15ae0afe87126087a591476a.mp4,178.6,validation
33ef75a71b57c056b542f9db4bb04a78.mp4,194.6,training
3276396ef041d0fdaa82c8abde699725.mp4,211.13,training
fb0b15f4372d026c8fb97eb2dd4b3ab6.mp4,206.6,validation
d9fffce582e0aa31bb12c78f69f768ea.mp4,215.13,training
0b85878be5ffb567912cd8ec22b0980c.mp4,209.13,training
f4365325ef4f0c751d772bd126d2d20c.mp4,189.73,validation
16c43ee6771d9aaf2c97ca448d804f99.mp4,206.6,training
effda73047259c7476ac77549012366f.mp4,162.53,training
f587604c40cf14e6141bee748dc3187e.mp4,159.8,validation
c2682d9183de543c4c331b146b561ae8.mp4,220.13,training
22bc5c190d0446ced266d1b7ab71dcc0.mp4,215.6,training
5de5bc8acbedc2329bcb756bf3d858ad.mp4,193.6,validation
5932be12b1a68af6fe6717fe66f441bb.mp4,209.13,training
de28911925fe5bf7b0b27c3d3d133896.mp4,207.13,training
a880ede22db2bae322fb3b42b163106d.mp4,206.13,validation
7d556f06c1ffedacc8372e700e098c16.mp4,209.13,training
49d1e5894c109173b5ac594513a516c8.mp4,206.6,training
7b24697477d55d562de5ab79a1a0f3aa.mp4,201.6,validation
5cac98310e60c78afda1a8a8e19fefd0.mp4,245.07,training
769c35891834b982de2ee4159f11979a.mp4,208.2,training
e48d743d170602e43cf734b35292cfd6.mp4,164.73,validation
658e0132b3e73daa527a9e9596ad056e.mp4,175.2,training
6184d17a5aefcf674bb04664df2671cb.mp4,206.6,training
9040c87c8d9307393c64a98104c8ed7a.mp4,217.32999999999998,validation
77a7656a2af36b915b122cc52ce07467.mp4,194.13,training
6414c074dce228846e9900bd369b08a1.mp4,169.67000000000002,training
bd96821c21e3fa016f7fd773b30b036c.mp4,234.67000000000002,validation
4afcef3fb3ce315c2c4e34e4b3d8b42d.mp4,206.13,training
3e1fef7109ad3c9158d6a26050b71ff5.mp4,215.13,training
e58f812b940016b2007e64b0600b0b19.mp4,215.6,validation
84994cd4aec48eee35ac888760d291d5.mp4,205.6,training
06a8086c92f50d2a2d28c181b31932bf.mp4,166.2,training
83e4f9e1cd400d69a4ba6a04d99b944d.mp4,225.67000000000002,validation
8671b65da6b22621b61b262b4d5e2023.mp4,207.13,training
fdecec83e5c5c692e78dadc550132fa4.mp4,161.13,training
01fb7a2051f3a27ea2fd9e963aa163f5.mp4,162.47,validation
72bf1cfe70e3a006bcdf0189150caa50.mp4,194.0,training
593ee88c7d031829ac6b463790b1eb90.mp4,172.6,training
12b7ade042758d2d303c83fb7ca0fd6f.mp4,174.13,validation
caff5fd554f0af5ed3698a6318875591.mp4,162.07,training
e2a8424d9f2843d751aec8e885634738.mp4,228.73,training
a973ab6a392ebb20b8dcd234f2d19ca9.mp4,201.6,validation
d0cbdc4622c57a297abebca55c22beb7.mp4,177.47,training
319278df56851d98d77db93167c99152.mp4,161.53,training
8c8e37e5643afb39639d4342723e7aac.mp4,197.07,validation
3ef61148192eb491d6e8550273c0a64e.mp4,198.6,training
8cd280d70d135928900094e8e5278655.mp4,161.13,training
43c844373574c333f33192c7e231390f.mp4,193.6,validation
1185ed2d00fdf8aa0f3ae55c1f07482d.mp4,218.87,training
129afb6c9f7bf549d715987f2ef1b6ba.mp4,215.8,training
7a48635b1d8598398ab545c48fc2ad38.mp4,164.0,validation
8985a3391ea665dc8ce7bbf0eb84f669.mp4,193.6,training
6d1b608484146d8d3001beb09d0296d0.mp4,210.07,training
88dc4c82df306b62ebd0fff82e9564c7.mp4,201.6,validation
847a62fa51dc7a43616b575ce1bc092c.mp4,187.6,training
d1254a7341d2ddcd16ea8f62cad10f3c.mp4,194.13,training
44081198c6518fe4d1226935f47d6016.mp4,197.07,validation
ea50b5ef753e4f1699891b0a5c901dee.mp4,195.07,training
7676039bc14c2f613798e8a26e6885de.mp4,191.13,training
890a56f51b1da856496eed826ad0b681.mp4,174.13,validation
610ddf044f3d2fe658df7d55145434f7.mp4,184.07,training
9055b1efd63caf954dc0556e9ef725f2.mp4,202.6,training
5b1f9b4ff86a494f3a1a494e482ae9cd.mp4,221.67000000000002,validation
ede5c96a2bbd534b97f916b46f3359a4.mp4,212.13,training
9d52244964a34271679ce1b32c9de313.mp4,168.13,training
ccd3138ab1c6b45137d49ae3cc9a8953.mp4,210.07,validation
7793a9f3a5aa79ca49341c01f3da3684.mp4,187.6,training
b9aab742282740b77ca5d0198bf4ffe9.mp4,223.67000000000002,training
86b9dd5578c8e80a689bf7a4c36e780a.mp4,196.6,validation
04d7dcf78e5e3be14e55bb9973fef27a.mp4,212.13,training
71fdb242c853ee591f9f83948ad2f2ad.mp4,191.13,training
d250c06efbbde36b87d4b1cb91fb637c.mp4,218.47,validation
1a9b38a435ef2a9108119eb5a7538610.mp4,163.13,training
33000797abb46e1475430167ae131a54.mp4,195.07,training
41672fc727479c34fd308efd6b152678.mp4,224.13,validation
06a5c2f9b7c21e7e5251f1c9d775b115.mp4,221.67000000000002,training
ebed83dd6e2a63d7f46fcce959b684ba.mp4,198.6,training
b3468e85b325fdf0caf0d351c33c1f0f.mp4,156.07,validation
77b493cc9017170ab025256e2c220b82.mp4,192.33,training
591f03787e11c36de3ea353b4136c2fc.mp4,196.6,training
af7361a10a7e9c5841df7e666a2ff56e.mp4,202.27,validation
56e2d683303e68606c6c908cfab4c4b6.mp4,176.47,training
0aedbfdd5c540acc092d7f5a06647ee1.mp4,192.67,training
2f3b9ab4c9ff815dce3ef2091718b533.mp4,208.07,validation
f4ab275393250dec2c282e3241064570.mp4,191.13,training
c13d37a26cf9735d4193547a54259a8c.mp4,184.67,training
a9f4a2723318654c280550aea974d123.mp4,191.13,validation
0dd2b20e0783661d8c41a63926efe290.mp4,184.07,training
0bc6f2e4057a26fbe1773880aec5e2ed.mp4,208.47,training
cd30a3573f79b3e15c27a757a43ac5a6.mp4,189.6,validation
733d1ad99c6ef1155b034a2eae712f89.mp4,194.93,training
fa269d8ea321b1767ba434f46683555c.mp4,198.2,training
3d54e0e84fa38c4ce5f4368ce32550ca.mp4,179.13,validation
2fdd1d08c1497eb8f2ae62c455c10edb.mp4,156.07,training
a897d14a5dfab644db3c0ba5312cf5a3.mp4,224.13,training
170da20ebc1338e52c6946de97b81238.mp4,134.6,validation
f20df6337bfa0f41a99031cd6b732c51.mp4,163.13,training
56af4968607eb37c9e964bbd65f98836.mp4,193.6,training
c104273b3bb7e71cddfd60d5e65d6723.mp4,202.6,validation
f4ba3f9c8f07cf9593b008eba671ed79.mp4,233.6,training
c43f9d2a3d1f87bce27746b7a7ce23d5.mp4,199.13,training
83c1d7a437e4b2d0b97303be39115265.mp4,206.13,validation
82c2757a3b7f3600235c50f66d76846b.mp4,212.13,training
a966a5f8f1eec31375848a08fd62c6f2.mp4,180.13,training
8a14828bbacb2d9d5bfa25bff902f6d1.mp4,179.13,validation
b4cfb83bea4e3b405f47c402934ca08b.mp4,151.73,training
5186c74323a311e859740188b547594c.mp4,196.13,training
fa712f950debe06ae7b1b5e39142332a.mp4,177.07,validation
ad7c92b3b79c803d7547836d92507f48.mp4,192.6,training
280e495f73315363ba44b1732b96fdc1.mp4,184.67,training
a3f200fa36b7bbaf0897e6fe50a30ca1.mp4,176.27,validation
771a71a796a948d3d98c5d705a5e8c26.mp4,177.13,training
357f09d6416e3ac112eb84b941bd556d.mp4,232.6,training
e8a7d387d807d5871f3809b6aa7d8b9b.mp4,178.6,validation
a51c9b116e1e0cc44e6a349b8b8a8823.mp4,167.6,training
7d8d2bb906a786a3c8e1c55bfebc91b8.mp4,174.13,training
599367261fc48e12cce916c510c1e62e.mp4,205.73,validation
7bf1396df242eb7606c302000edd0ab6.mp4,200.47,training
09fad6c5d548dffaea91b05cfe4b3f8a.mp4,189.6,training
b4002b5a8fe0c28a4c6231bdc45fa18f.mp4,206.13,validation
5796bbd1ab8e3162d1ab5f675ac3252e.mp4,190.73,training
26f6da418b5076ee82c87996cc399b22.mp4,169.07,training
e3ced18987fda9396cdcaba0c4cd6053.mp4,197.07,validation
415dfe7847d3edea9478991fb507fdc3.mp4,232.6,training
07aa976c80a6cae5327ec21c0e33ea58.mp4,233.6,training
a4abe9e6e23bbb4fe08c9381cff3c6a8.mp4,206.13,validation
6b4ceb6921c10287c5b08f74e4deec10.mp4,180.13,training
e3f699dcf597ba2496dad3acec136f49.mp4,194.6,training
ee97bdc1f006eb335e03709b869aae46.mp4,193.47,validation
5e7def534882bab90ebf8ac9946e92e7.mp4,226.13,training
fffb48e337db3c97ba598192568c83da.mp4,196.13,training
2dea37bebbf134d596b5f59295629fac.mp4,197.07,validation
a3c47616e2a0703c8426c20fb317c80f.mp4,205.13,training
aa3275e985b8265d943e31abd64f1f18.mp4,204.47,training
7d05773e1598f73ae014f7bd726240d2.mp4,167.6,validation
618f3bcd047c58832795cb349a1b07e8.mp4,190.47,training
2b079bbb44fa4aa4a6395923e5464fb1.mp4,178.6,training
59a6bc1e9b75aa1302434bda5ac2c605.mp4,177.6,validation
c86c00714b3c36cb24bd7db3d6952e05.mp4,200.6,training
b2f31968ac43afc2770afe3323d366ff.mp4,223.67000000000002,training
8719ba779110180844377202732d553c.mp4,174.13,validation
2937b567f28b7c37d0ef4f2c5da9eccb.mp4,206.13,training
725313d55085457bee43e855d79625ce.mp4,192.73,training
d5388e9f3d261b86730262a65a1e3a78.mp4,192.6,validation
d2691caeecf071c30eb1df01044b888b.mp4,211.07,training
0e030ca6833c72f16ea7360ed940fba1.mp4,219.13,training
2dc41acc024dd75fddcce902c20e305e.mp4,179.6,validation
259360a30984a8f7f2691a02fa270dfa.mp4,224.6,training
2af0dcc6bc347869dda2bf156085a072.mp4,217.13,training
503726bac17f28bcaa82a5ee8461bf0f.mp4,159.6,validation
439a412fd7162258a34784c34ec376f2.mp4,177.6,training
da7111dd36876a0b0778ec7e192978a7.mp4,199.67000000000002,training
aa3806732c1ee098ac2c517e1654ee1b.mp4,205.13,validation
8f2fda7cbe9c9fd1a73f0387fed6381b.mp4,209.8,training
f49d2f1cfc6edb4be567e7c26b92e985.mp4,228.13,training
0a6e613dbbedc76cebac7571cdb732d8.mp4,194.6,validation
937e52aa32f1d61a21652a1541c1a2c1.mp4,169.07,training
7885d6a1b73e218a222ccf70b306f9e8.mp4,179.6,training
8963c754b5b83e029deb05e4f669ac42.mp4,189.27,validation
f15e6a1687ae182942536129f9ee3a62.mp4,215.13,training
15f5c872a04d2a1af9992fc7e4bbe954.mp4,226.13,training
d99fce2db54b48175fbe77a4dbd0a685.mp4,219.13,validation
6d7cc893cd833be1e186aba8b4195cb7.mp4,177.6,training
f656535b1573e93ec10991201ecae363.mp4,228.13,training
ae77d83ecaf8ebd4edd4c97b3dfd57a8.mp4,226.6,validation
fbaa2074758d9170baf747a36f510f38.mp4,232.6,training
80cc6702fa22d46a85199eaa76e01086.mp4,179.6,training
c8a3b47c0bcab462bbd6d3c94c20141a.mp4,181.13,validation
aabfedf5270d2440f06339394a70a70d.mp4,203.13,training
f6a2dd6112af56e6ad539405b472cda9.mp4,200.6,training
a68995642f3a98beb98d50974a8a520f.mp4,219.13,validation
59a5204363ed1be32c68599b8d18a401.mp4,214.13,training
0c8c3754ae25ffd88297cbe6aba2a18d.mp4,205.6,training
eed554ce7c06f0a3d838d1f3a34d591f.mp4,166.13,validation
7e52143ee3dc12a96e72681d84699392.mp4,224.6,training
e02936ff837124702643627dd6fb7164.mp4,179.6,training
6fc0bcccd64256a443cb667af9c468cc.mp4,176.13,validation
9ea3d21574238324a0261490220e1986.mp4,219.13,training
